$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,1676,La del día en que se entrega el formulario,¡Correcto! En este apartado se debe poner el día que se entrega toda la documentación solicitada[00] incluyendo el formulario.,1,activo,developer,2026-07-17,developer,2026-07-17,555,&&
$$,1677,Los datos más importantes que se solicitan.,¡Cuidado! Los textos en negritas no piden información[00] sino que son los títulos de secciones. Los datos más importantes[00] los necesarios[00] se marcan con asterisco.,0,activo,developer,2022-12-06,developer,2022-12-06,556,&&
$$,1678,Los títulos de las secciones que integran el formulario.,¡Muy bien! El resaltado sirve para señalar las diferentes secciones. Así[00] quien lo completa puede tener un panorama general de lo que le solicitan.,1,activo,developer,2024-02-19,developer,2024-02-19,556,&&
$$,1679,La persona que debe llenar el formulario.,El formulario es idéntico para cualquier persona que desea hacer el mismo trámite. Un formulario no va dirigido a personas específicas.,0,activo,developer,2025-05-04,developer,2025-05-04,556,&&
$$,1680,Los datos que deben llenarse obligatoriamente.,¡Cuidado! Los textos en negritas no piden información[00] sino que son los títulos de secciones. Los datos más importantes[00] los obligatorios[00] se marcan con asterisco.,0,activo,developer,2026-07-18,developer,2026-07-18,556,&&
$$,1681,Registrar datos del alumno y su tutor para pedir la inscripción a una escuela.,¡Excelente! Lo que se busca al llenar este formulario es solicitar inscribirse a la secundaria Libertadores de América.,1,activo,developer,2022-12-07,developer,2022-12-07,557,&&
$$,1682,Recabar información estadística para que una escuela sepa cómo son los estudiantes y cuáles son sus intereses.,El objetivo principal no es elaborar estadísticas[00] sino proporcionar información útil a la escuela y[00] al hacerlo[00] conseguir la inscripción de un alumno nuevo.,0,activo,developer,2024-02-20,developer,2024-02-20,557,&&
$$,1683,Registrar información para entrar a una consulta médica.,¡Cuidado! Aunque se piden algunos datos médicos[00] el objetivo no es solicitar una consulta.,0,activo,developer,2025-05-05,developer,2025-05-05,557,&&
$$,1684,Recabar información para solicitar una beca escolar.,¡Cuidado! Este trámite requeriría otro formulario cuyo objetivo principal sea ése.,0,activo,developer,2026-07-19,developer,2026-07-19,557,&&
$$,1685,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto. ,0,activo,developer,2022-12-08,developer,2022-12-08,560,&&
$$,1686,,,0,activo,developer,2024-02-21,developer,2024-02-21,560,&&
$$,1687,,,0,activo,developer,2025-05-06,developer,2025-05-06,560,&&
$$,1688,,,0,activo,developer,2026-07-20,developer,2026-07-20,560,&&
$$,1689,A todo psicólogo educativo.,¡Cuidado! En este contexto[00] el pronombre se refiere a un psicólogo en particular: John Dewey. ,0,activo,developer,2022-12-09,developer,2022-12-09,561,&&
$$,1690,John Dewey,¡Muy bien! Identificaste que el pronombre se refiere a John Dewey[00] de quien habla esta sección de la lectura.,1,activo,developer,2024-02-22,developer,2024-02-22,561,&&
$$,1691,Al lector,¡Cuidado! Cuando un autor interpela a su lector[00] normalmente le habla de tú.,0,activo,developer,2025-05-07,developer,2025-05-07,561,&&
$$,1692,A Jean Piaget,¡Cuidado! Para este punto de la lectura[00] aún no se menciona a Jean Piaget.,0,activo,developer,2026-07-21,developer,2026-07-21,561,&&
$$,1693,La psicología es una profesión muy importante[00] ya que busca ayudar a que las personas puedan superar y resolver problemas de su vida.,¡Cuidado! Aunque el texto empieza planteando esta idea[00] lo hace para decir a continuación que no toda la psicología consiste en un terapeuta que escucha a su paciente.,0,activo,developer,2022-12-10,developer,2022-12-10,562,&&
$$,1694,La psicología mantiene una estrecha relación con la biología[00] por lo que forma parte de las ciencias cognitivas.,¡Cuidado! Jean Piaget fue biólogo e hizo aportaciones a la psicología. A partir de este dato[00] se puede inferir que hay una relación entre biología y psicología. Pero esta idea nunca aparece en el texto explícitamente.,0,activo,developer,2024-02-23,developer,2024-02-23,562,&&
$$,1695,Todas las personas que se dedican a la educación[00] como los profesores[00] han estudiado psicología.,La conclusión dice que las estrategias que utilizan los profesores son el producto de años de investigación en psicología educativa[00] pero no necesariamente son los profesores quienes realizan esas investigaciones: cada uno tiene diferentes estudios.,0,activo,developer,2025-05-08,developer,2025-05-08,562,&&
$$,1696,Como la psicología tiene diversas ramas[00] los psicólogos no sólo escuchan problemas de las personas. También[00] por ejemplo[00] aportan conocimiento a los profesionales de la educación.,Así es[00] identificaste una postura que busca aportar una nueva perspectiva a lo que sabes sobre psicología.,1,activo,developer,2026-07-22,developer,2026-07-22,562,&&
$$,1697,No es totalmente adecuado. El título promete hablar de varias ramas de las psicología[00] pero sólo aborda la psicología educativa. Psicología y educación habría sido un título más preciso.,¡Exacto! Ésta es la razón por la que este título es impreciso.,1,activo,developer,2022-12-11,developer,2022-12-11,563,&&
$$,1698,No es totalmente adecuado. El título promete hablar de la relación entre los psicólogos[00] la psicología como disciplina y los pacientes. El título La psicología y usted habría sido un título más preciso.,¡Cuidado! El texto no aborda el tema que propone esta opción.,0,activo,developer,2024-02-24,developer,2024-02-24,563,&&
$$,1699,Es absolutamente adecuado y preciso[00] porque la psicología educativa tiene ramas: las diferentes teorías que la lectura aborda.,¡Cuidado! El título no sugiere que la psicología educativa tenga ramas[00] sino que toda la psicología las tiene. Además[00] llamamos ramas de una ciencia a sus diferentes enfoques[00] según el objeto que estudian. Las distintas teoría de la psicología educativa no son ramas en este sentido.,0,activo,developer,2025-05-09,developer,2025-05-09,563,&&
$$,1700,Es inadecuado[00] porque mezcla sin razón alguna la pedagogía y la psicología.,¡Cuidado! El texto sí se da a la tarea de argumentar cómo y por qué la psicología puede estudiar la educación.,0,activo,developer,2026-07-23,developer,2026-07-23,563,&&
$$,1701,Dewey,Dewey consideraba que la clave del aprendizaje estaba en la estructura y el orden que provee una escuela.,0,activo,developer,2022-12-12,developer,2022-12-12,564,&&
$$,1702,Piaget,Para Piaget[00] lo fundamental para el aprendizaje es la curiosidad de los niños y la etapa del desarrollo en la que pueden acceder a determinados conocimientos.,0,activo,developer,2024-02-25,developer,2024-02-25,564,&&
$$,1703,Vygotsky,¡Excelente! Lograste diferenciar las teorías de cada científico. Ten en cuenta que también Bandura sostuvo que el contacto social desempeñaba un papel determinante en la adquisición del conocimiento.,1,activo,developer,2025-05-10,developer,2025-05-10,564,&&
$$,1704,Ninguno de los psicólogos educativos mencionados en la lectura,¡Cuidado! Tanto Vygotsky como Bandura sostuvieron que el contacto social desempeñaba un papel determinante en la adquisición del conocimiento.,0,activo,developer,2026-07-24,developer,2026-07-24,564,&&
$$,1705,Los orígenes de la psicología educativa,¡Cuidado! Este subtítulo no corresponde con la información del último párrafo. De hecho[00] este tema apenas ha sido esbozado en el texto.,0,activo,developer,2022-12-13,developer,2022-12-13,567,&&
$$,1706,Psicología educativa y práctica docente,¡Así es! En su último párrafo[00] el texto aborda cómo las investigaciones de la psicología educativa repercuten en las técnicas y herramientas que utilizan los profesores cuando dan clases.,1,activo,developer,2024-02-26,developer,2024-02-26,567,&&
$$,1707,Otra área de la psicología,¡Cuidado! Este subtítulo no corresponde con la información del último párrafo[00] aunque podría ser un buen título alternativo para la lectura entera.,0,activo,developer,2025-05-11,developer,2025-05-11,567,&&
$$,1708,¿Qué hace un psicólogo?,¡Cuidado! Este subtítulo no corresponde con la información del último párrafo[00] aunque podría ser un buen título alternativo para la lectura entera.,0,activo,developer,2026-07-25,developer,2026-07-25,567,&&
$$,1709,La psicología educativa es útil y necesaria para comprender mejor cómo aprenden las personas[00] especialmente los niños en entornos escolares.,¡Muy bien! Esta opinión se deriva de la información adquirida durante la lectura.,1,activo,developer,2022-12-14,developer,2022-12-14,568,&&
$$,1710,Las personas que van al psicólogo pueden tener una salud mental más estable y eso les permite vivir más felices.,¡Cuidado! Esta opinión es válida y razonable[00] pero no proviene de la información que se expuso en la lectura.,0,activo,developer,2024-02-27,developer,2024-02-27,568,&&
$$,1711,Los niños de entre 7 y 12 años tienen un razonamiento más complejo que los niños de 0 a 3 años[00] quienes todavía confunden la realidad con la fantasía.,¡Cuidado! Éste es un dato que amplía la información de la lectura[00] pero no es una opinión.,0,activo,developer,2025-05-12,developer,2025-05-12,568,&&
$$,1712,Albert Bandura[00] quien realizó aportaciones al campo de la psicología social y educativa[00] falleció recientemente[00] pero vivió hasta los 95 años.,¡Cuidado! Éste es un dato que amplía la información de la lectura[00] pero no es una opinión.,0,activo,developer,2026-07-26,developer,2026-07-26,568,&&
$$,1713,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-12-15,developer,2022-12-15,570,&&
$$,1714,,,0,activo,developer,2024-02-28,developer,2024-02-28,570,&&
$$,1715,,,0,activo,developer,2025-05-13,developer,2025-05-13,570,&&
$$,1716,,,0,activo,developer,2026-07-27,developer,2026-07-27,570,&&
$$,1717,Se da información sobre los países donde existe mayor diversidad.,¡Incorrecto! Al parecer[00] te confundiste con la estructura del texto. La respuesta pertenece a otro elemento. ¡Tienes que poner más atención!,0,activo,developer,2022-12-16,developer,2022-12-16,571,&&
$$,1718,Se explica el significado y las características de la biodiversidad.,¡Estupendo! En la introducción del texto[00] se exponen las particularidades de la biodiversidad. Sigue así[00] ¡lo estás haciendo muy bien!,1,activo,developer,2024-02-29,developer,2024-02-29,571,&&
$$,1719,Se plantean soluciones para conservar la biodiversidad.,Elegiste mal la respuesta. Esto ocurre en la conclusión del texto. ¡Pon mayor atención en la estructura de un texto!,0,activo,developer,2025-05-14,developer,2025-05-14,571,&&
$$,1720,Se explica la aportación de los gobiernos en la biodiversidad.,Vuelve a leer las Opciónes. Esta información es parte del cuerpo del argumento.,0,activo,developer,2026-07-28,developer,2026-07-28,571,&&
$$,1721,La humanidad provoca contaminación del ambiente cuando quema combustibles fósiles[00] lo cual causa alteraciones en el hábitat de los seres vivos.,¡Extraordinario! En este ejemplo que da el autor[00] se muestra muy bien la contrariedad de las palabras y las acciones de los humanos hacia el cuidado de la biodiversidad.,1,activo,developer,2022-12-17,developer,2022-12-17,572,&&
$$,1722,Los seres humanos ayudan a preservar las zonas ecológicas que dan cabida a la reproducción de animales de todas las especies.,Te equivocaste. En la respuesta se dice que los humanos cuidan la biodiversidad[00] pero en realidad las acciones son diferentes ¡Verifícalo!,0,activo,developer,2024-03-01,developer,2024-03-01,572,&&
$$,1723,La humanidad recicla todos los desperdicios[00] reforesta y procura no contaminar los hábitats de las especies[00] con la intención de frenar la extinción.,Te confundiste. La respuesta no muestra un ejemplo de por qué la humanidad se contradice. ¡Lo harás mejor la próxima vez!,0,activo,developer,2025-05-15,developer,2025-05-15,572,&&
$$,1724,Los gobiernos apoyan el cuidado de la biodiversidad con campañas de cuidado del medio ambiente.,¡No te desanimes! El texto no representa una contradicción. ¡Verifícalo!,0,activo,developer,2026-07-29,developer,2026-07-29,572,&&
$$,1725,basura[00] petróleo y piedras,¡Alto! Dos de los elementos no son combustibles. ¡Lo harás bien la próxima vez!,0,activo,developer,2022-12-18,developer,2022-12-18,573,&&
$$,1726,gas[00] electricidad y carbón,Te equivocaste. Sólo una opción tiene relación directa con los combustibles fósiles.,0,activo,developer,2024-03-02,developer,2024-03-02,573,&&
$$,1727,petróleo[00] carbón y gas natural,¡Perfecto! Estos tres elementos se producen con la descomposición de la materia orgánica. ¡Vaya[00] conoces mucho sobre el tema!,1,activo,developer,2025-05-16,developer,2025-05-16,573,&&
$$,1728,carbón[00] químicos y oxígeno,Los químicos y el oxígeno no se producen por la descomposición de la materia orgánica. ¡Piénsalo bien y no te desanimes!,0,activo,developer,2026-07-30,developer,2026-07-30,573,&&
$$,1729,En la introducción,¡Parece que no lo lograste! La información se encuentra en otra sección del texto. ¡No te desanimes y repasa lo aprendido al inicio de la sesión!,0,activo,developer,2022-12-19,developer,2022-12-19,574,&&
$$,1730,En la conclusión,¡Te equivocaste! Dicha información no se encuentra en la conclusión. ¡Atento!,0,activo,developer,2024-03-03,developer,2024-03-03,574,&&
$$,1731,En el título,¡Cuidado! Observa y recuerda cada parte de la estructura de un texto.,0,activo,developer,2025-05-17,developer,2025-05-17,574,&&
$$,1732,En el cuerpo,¡Lo has hecho muy bien! La información sobre los países se encuentra en el cuerpo del texto. Ya sabes reconocer muy bien su estructura.,1,activo,developer,2026-07-31,developer,2026-07-31,574,&&
$$,1733,América,¡Lo hiciste excelente! El texto muestra que América es uno de los continentes que tiene una mayor biodiversidad. ¿A qué crees que se deba?,1,activo,developer,2022-12-20,developer,2022-12-20,575,&&
$$,1734,África,¡Incorrecto! Al parecer[00] no lograste combinar tus conocimientos previos y la información del texto. ¡Tú puedes!,0,activo,developer,2024-03-04,developer,2024-03-04,575,&&
$$,1735,Asia,¡Tuviste un error! El continente es vasto en biodiversidad[00] pero no el más privilegiado. ¡No te distraigas!,0,activo,developer,2025-05-18,developer,2025-05-18,575,&&
$$,1736,Oceanía,¡Fallaste! El continente elegido es el menos privilegiado en cuanto a biodiversidad. ¡No te rindas!,0,activo,developer,2026-08-01,developer,2026-08-01,575,&&
$$,1737,Los gobiernos,Te equivocaste. Los gobiernos pueden ser culpables[00] pero no en su totalidad. De ellos también depende establecer leyes para conservar la biodiversidad ¡No desesperes!,0,activo,developer,2022-12-21,developer,2022-12-21,577,&&
$$,1738,Los animales,Tu respuesta es incorrecta. Ellos son parte de la biodiversidad y han aportado mucho a ella. ¡No te preocupes[00] lo lograrás en la próxima lectura!,0,activo,developer,2024-03-05,developer,2024-03-05,577,&&
$$,1739,Los ecosistemas,¡Incorrecto! Los ecosistemas es lo que debemos preservar. ¡Piénsalo bien!,0,activo,developer,2025-05-19,developer,2025-05-19,577,&&
$$,1740,Los seres humanos,Claro[00] los humanos hemos devastado de muchas maneras la biodiversidad[00] pero también somos la principal solución.,1,activo,developer,2026-08-02,developer,2026-08-02,577,&&
$$,1741,Comprar o adoptar especies exóticas,¡Mala idea! Se trata de cuidar la biodiversidad. Estas especies tienen su propio hábitat y tenerlas en casa podría dañarlos o matarlos.,0,activo,developer,2022-12-22,developer,2022-12-22,578,&&
$$,1742,Realizar un reto escolar de reforestación,¡Maravilloso! Ésa sería una excelente idea para colaborar en el cuidado de la biodiversidad y en la disminución de la contaminación ambiental.,1,activo,developer,2024-03-06,developer,2024-03-06,578,&&
$$,1743,Quemar o enterrar la basura para que disminuya,¡Elegiste una respuesta incorrecta! Quemar basura puede reducirla[00] pero los gases que se generan contaminan el planeta.,0,activo,developer,2025-05-20,developer,2025-05-20,578,&&
$$,1744,Utilizar poca energía eléctrica,Te confundiste. Esta opción ya fue planteada en el texto[00] así que no califica como “otra opción creativa”.,0,activo,developer,2026-08-03,developer,2026-08-03,578,&&
$$,1745,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-12-23,developer,2022-12-23,580,&&
$$,1746,,,0,activo,developer,2024-03-07,developer,2024-03-07,580,&&
$$,1747,,,0,activo,developer,2025-05-21,developer,2025-05-21,580,&&
$$,1748,,,0,activo,developer,2026-08-04,developer,2026-08-04,580,&&
$$,1749,La comunicación con personas del otro lado del mundo,Así es. La lectura dice que éste es el aspecto de las redes sociales que está a un clic de distancia.,1,activo,developer,2022-12-24,developer,2022-12-24,581,&&
$$,1750,El informarse de lo que pasa alrededor del planeta.,¡Cuidado! Aunque esto también puede estar a un clic de distancia[00] no es lo primero que menciona el texto.,0,activo,developer,2024-03-08,developer,2024-03-08,581,&&
$$,1751,Las promociones,¡Cuidado! Este tema se desarrolla después.,0,activo,developer,2025-05-22,developer,2025-05-22,581,&&
$$,1752,Gustos musicales de cada uno,¡Cuidado! Este tema se desarrolla después.,0,activo,developer,2026-08-05,developer,2026-08-05,581,&&
$$,1753,Es una colección de elementos que tiene características en común.,¡Cuidado! Esta respuesta describe a los conjuntos[00] no a los patrones.,0,activo,developer,2022-12-25,developer,2022-12-25,582,&&
$$,1754,Es un conjuntos de símbolos[00] números u objetos que se repiten de forma predecible.,¡Exacto! Has elegido la descripción correcta de patrón.,1,activo,developer,2024-03-09,developer,2024-03-09,582,&&
$$,1755,Son representaciones visuales con superficies delimitadas por líneas curvas o rectas.,¡Cuidado! Esta respuesta describe a las figuras geométricas[00] no a los patrones.,0,activo,developer,2025-05-23,developer,2025-05-23,582,&&
$$,1756,Es una unidad dividida en partes iguales[00] que se representa por números separados por una línea.,¡Cuidado! Esta respuesta describe a las fracciones[00] no a los patrones.,0,activo,developer,2026-08-06,developer,2026-08-06,582,&&
$$,1757,____[CL_G6_B3_Form3_02] ,¡Muy bien! Lograste predecir cuáles frutas continúan en la secuencia.,1,activo,developer,2022-12-26,developer,2022-12-26,583,&&
$$,1758,[CL_G6_B3_Form3_03],¡Cuidado! ¿Por qué colocarías dos fresas juntas? ¿Eso continúa la secuencia?,0,activo,developer,2024-03-10,developer,2024-03-10,583,&&
$$,1759,[CL_G6_B3_Form3_04],¡Cuidado! ¿Esto continúa el patrón?,0,activo,developer,2025-05-24,developer,2025-05-24,583,&&
$$,1760,[CL_G6_B3_Form3_05],¡Cuidado! Colocaste tres fresas juntas. Ése no es el patrón.,0,activo,developer,2026-08-07,developer,2026-08-07,583,&&
$$,1761,Analizan nuestros datos para darnos los premios que más nos gusten.,¡Cuidado! Recuerda que[00] al aceptar esos términos[00] tu información puede servir para diseñar publicidad especializada y para manipularte.,0,activo,developer,2022-12-27,developer,2022-12-27,584,&&
$$,1762,Puedes ver toda la información personal de tus amigos.,¡Cuidado! Al aceptar los términos de las redes sociales[00] puedes ver información personal de tus amigos. Sin embargo[00] no puedes ver toda[00] pues ellos deciden qué quieren mostrar. ¡Sé también tú mismo muy cuidadoso y muestra sólo la información con la que te sientas seguro!,0,activo,developer,2024-03-11,developer,2024-03-11,584,&&
$$,1763,Realmente no pasa nada. Los “términos y condiciones” no obligan a nada. ,¡Cuidado! Los “términos y condiciones” tienen consecuencias buenas[00] pero también peligrosas. Por eso[00] es necesario que los leas de principio a fin[00] de preferencia con la ayuda de un adulto.,0,activo,developer,2025-05-25,developer,2025-05-25,584,&&
$$,1764,Se da permiso para que la información personal sea propiedad de los dueños de la red social.,Correcto. Una vez que aceptas sus términos y condiciones[00] accedes a que la red social se adueñe de la información que publicas. Por eso[00] es necesario que leas los términos y las condiciones de principio a fin[00] de preferencia con la ayuda de un adulto.,1,activo,developer,2026-08-08,developer,2026-08-08,584,&&
$$,1765,las redes sociales son algo muy malo[00] pues no nos dejan decidir qué nos gusta y qué no,¡Cuidado! La frase por otro lado sugiere que[00] tras una idea negativa[00] viene una positiva. No tendría sentido decir “por otro lado” si afirmáramos cosas del mismo tipo.,0,activo,developer,2022-12-28,developer,2022-12-28,585,&&
$$,1766,nos roban nuestra información personal y la comparten para hacer publicidad de productos,¡Cuidado! Aunque algunas personas en las redes sociales pueden robar tu información[00] la red social no la roba: tú mismo se las has dado al aceptar los términos y las condiciones.,0,activo,developer,2024-03-12,developer,2024-03-12,585,&&
$$,1767,con algunas sugerencias[00] podemos conocer otro tipo de información interesante y con ello expandir nuestros conocimientos,¡Excelente! Las redes sociales tienen sus contrastes[00] pueden ser malas[00] pero también beneficiosas.,1,activo,developer,2025-05-26,developer,2025-05-26,585,&&
$$,1768,comparten nuestra información para ser analizada y encontrar patrones de nuestras preferencias,¡Cuidado! Para que las redes sociales nos orillen a consumir productos como canciones y películas[00] tuvieron previamente que compartir nuestros patrones de preferencias. La frase por otro lado enlaza cosas opuestas[00] no cosas que sean causa unas de las otras.,0,activo,developer,2026-08-09,developer,2026-08-09,585,&&
$$,1769,Jugaría en sitios de internet que te piden dar datos personales. Allí mis datos estarán a salvo.,¡Cuidado! Aún si existiera un sitio de juegos en internet que[00] tras recibirlos[00] fuera muy responsable al usar tus datos personales[00] esto no tendría que ver con tu información personal en las redes sociales.,0,activo,developer,2022-12-29,developer,2022-12-29,587,&&
$$,1770,Compartir toda la información posible en las redes sociales. Entre información de todos tipos[00] mis datos serios e importantes estarían bien escondidos.,¡Cuidado! Incluso la información que te parezca poco seria e importante puede ser utilizada por las empresas para manipularte.,0,activo,developer,2024-03-13,developer,2024-03-13,587,&&
$$,1771,No compartir información en sitios que te pidan datos personales,¡Exacto! Es importante cuidar tu información personal. También recuerda pedir que un adulto te acompañe mientras navegas en las redes sociales.,1,activo,developer,2025-05-27,developer,2025-05-27,587,&&
$$,1772,Aceptar participar en promociones o juegos.,¡Cuidado! Muchas veces las promociones son un señuelo para convencerte de consumir productos innecesarios y de proporcionar más datos personales.,0,activo,developer,2026-08-10,developer,2026-08-10,587,&&
$$,1773,Cuando navegamos en redes sociales[00] es importante cuidar qué[00] con quién[00] y dónde compartimos nuestra información personal[00] así como comprender la que recibimos.,¡Exacto! El autor nos hace reflexionar ante la importancia del cuidado de nuestra información personal.,1,activo,developer,2022-12-30,developer,2022-12-30,588,&&
$$,1774,Debemos estar atentos a las ofertas que nos muestran las redes sociales[00] porque los sistemas toman en cuenta nuestros gustos.,¡Cuidado! Ten en cuenta que ésta es una forma de manipulación.,0,activo,developer,2024-03-14,developer,2024-03-14,588,&&
$$,1775,Las redes sociales son muy seguras[00] pues tienen una inteligencia artificial que selecciona todo lo que te puede gustar. Por ello[00] debemos proporcionarles toda nuestra información personal.,¡Cuidado! El texto más bien describe los peligros de proporcionar tu información personal indiscriminadamente en las redes sociales.,0,activo,developer,2025-05-28,developer,2025-05-28,588,&&
$$,1776,Las redes sociales son herramientas poderosas[00] pues en poco tiempo nos enteramos de las noticas o acontecimientos. Por esta razón debemos confiar siempre en ellas.,¡Cuidado! Claro que las redes sociales son herramientas poderosas[00] pero debemos tener mucho cuidado. Recuerda el contenido del texto y reflexiona. ,0,activo,developer,2026-08-11,developer,2026-08-11,588,&&
$$,1777,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-12-31,developer,2022-12-31,590,&&
$$,1778,,,0,activo,developer,2024-03-15,developer,2024-03-15,590,&&
$$,1779,,,0,activo,developer,2025-05-29,developer,2025-05-29,590,&&
$$,1780,,,0,activo,developer,2026-08-12,developer,2026-08-12,590,&&
$$,1781,Es argumentativo[00] pues se expresan ideas[00] opiniones y la posición del autor sobre el tema.,¡Claro! Lograste identificar muy bien el tipo de texto. ¿Cómo lo conseguiste?,1,activo,developer,2023-01-01,developer,2023-01-01,591,&&
$$,1782,Es literario[00] ya que tiene estilo característico y propositivos[00] o bien es narrativo y ficticio[00] presentando personajes claramente caracterizados[00] o bien utiliza ritmos y metáforas para plantear conceptos complejos.,¡Cuidado! Ninguna de estas cosas ocurre en el texto: no hay narración[00] personajes[00] metáforas[00] ni ritmos específicos.,0,activo,developer,2024-03-16,developer,2024-03-16,591,&&
$$,1783,Es científico[00] dado que contiene datos sobre la investigación de los premios y sus consecuencias.,¡Cuidado! El autor no da datos numéricos comprobables sobre los premios[00] y en su exposición de las consecuencias de éstos[00] tampoco busca exactitud científica.,0,activo,developer,2025-05-30,developer,2025-05-30,591,&&
$$,1784,Es informativo[00] puesto que se enfoca en un suceso o proceso reciente en la sociedad[00] y cuenta dónde[00] cuando y cómo ocurrió.,¡Cuidado! Si bien hay dos sucesos recientes referidos en el texto[00] éstos son usados por el autor para una reflexión más general.,0,activo,developer,2026-08-13,developer,2026-08-13,591,&&
$$,1785,Recibir ayuda económica del gobierno para pagar los gastos de los estudios a cursar.,¡Cuidado! Esta descripción se refiere a ser becado.,0,activo,developer,2023-01-02,developer,2023-01-02,592,&&
$$,1786,Celebrar un acontecimiento con alegría o agrado con una fiesta y regalos,¡Cuidado! Ser premiado no consiste en esto[00] aunque sí es algo que podría festejarse.,0,activo,developer,2024-03-17,developer,2024-03-17,592,&&
$$,1787,Recibir un reconocimiento público por un logro o excelencia de una actividad[00] obra o cualidad.,¡Excelente! Ser premiado significa ser reconocido.,1,activo,developer,2025-05-31,developer,2025-05-31,592,&&
$$,1788,Recibir en público de parte de otra persona palabras de enojo y desaprobación[00] por haber realizado una acción inadecuada.,¡Cuidado! Esto describe una reconvención[00] que es lo opuesto a ser premiado.,0,activo,developer,2026-08-14,developer,2026-08-14,592,&&
$$,1789,Es un reconocimiento otorgado a lo mejor de las artes y ciencias cinematográficas[00] realizado cada año.,¡Cuidado! Éstos son los premios Oscar.,0,activo,developer,2023-01-03,developer,2023-01-03,593,&&
$$,1790,Es un evento anual que honra a lo mejor de la televisión[00] cine[00] música[00] votado por niños y adolescentes.,¡Cuidado! Ni las categorías ni el público al que van dirigidas coincide con lo que premia el Nobel.,0,activo,developer,2024-03-18,developer,2024-03-18,593,&&
$$,1791,Es un galardón otorgado a lo mejor de la investigación y labor intercultural que han enriquecido a la cultura mexicana.,¡Cuidado! Los premios mencionados se llaman Nacional Malinalli y los otorga una Universidad de Tabasco. La lectura no los menciona.,0,activo,developer,2025-06-01,developer,2025-06-01,593,&&
$$,1792,Es una distinción otorgada cada año a personas que sobresalen en sus invenciones[00] descubrimientos y contribuciones a la humanidad.,¡Eso es! Los premios Nobel son otorgados a personas que han contribuido con las mejoras de la humanidad.,1,activo,developer,2026-08-15,developer,2026-08-15,593,&&
$$,1793,Yalitza Aparicio,¡Cuidado! Ella participó en una película nominada a los Óscar[00] en 2018.,0,activo,developer,2023-01-04,developer,2023-01-04,594,&&
$$,1794,Marie Curie,¡Así es! Marie Curie fue galardonada con el Permio Nobel de Física en 1903 y[00] en 1911[00] con el de Química.,1,activo,developer,2024-03-19,developer,2024-03-19,594,&&
$$,1795,Benjamin List,¡Cuidado! Benjamin también fue ganador de un Premio Nobel[00] pero en Química[00] en el año 2021.,0,activo,developer,2025-06-02,developer,2025-06-02,594,&&
$$,1796,Joaquín Phoenix,¡Cuidado! Joaquín ganó el Premio Óscar a mejor actor[00] en el año 2020.,0,activo,developer,2026-08-16,developer,2026-08-16,594,&&
$$,1797,La cantidad de dinero que se gasta para tener el glamur que existe en los premios.,¡Cuidado! Aunque éste sea un aspecto censurable[00] no es lo que el texto critica más.,0,activo,developer,2023-01-05,developer,2023-01-05,595,&&
$$,1798,Los premios que se han otorgado a artistas que no pertenecen a la categoría del concurso.,¡Cuidado! Esta crítica no aparece en el texto[00] aunque existe y puedes investigar al respecto.,0,activo,developer,2024-03-20,developer,2024-03-20,595,&&
$$,1799,El dinero que se otorga a los ganadores del premio: una cantidad innecesaria.,¡Cuidado! El autor menciona el monto al que asciende el Premio Nobel[00] no el Óscar.,0,activo,developer,2025-06-03,developer,2025-06-03,595,&&
$$,1800,El jurado que decide a los ganadores desde criterios que no son artísticos: mercadotecnia[00] política y sentimentalismo.,¡Exacto! El autor sospecha que los criterios con los que el jurado elige las películas premiadas no permiten juzgar su calidad.,1,activo,developer,2026-08-17,developer,2026-08-17,595,&&
$$,1801,No es posible que el autor sostenga eso. Si un experto en arte determina que una obra no merece ser premiada[00] quiere decir que en realidad es pésima y nadie la tiene que ver.,¡Cuidado! Aun si esto fuera cierto (y es discutible)[00] el autor duda bastante de algunos jurados en específico. No nos es posible saber si de todos.,0,activo,developer,2023-01-06,developer,2023-01-06,596,&&
$$,1802,Es posible que el autor sostenga esto. Lo único que sabemos es que no confía en los criterios que usan algunos jurados. Si desconfía de cualquier jurado y preferiría una elección democrática es algo que no puede decirse con certeza.,¡Exacto! En esta situación no podemos inferir más allá de lo que el autor nos deja saber sobre su propia postura.,1,activo,developer,2024-03-21,developer,2024-03-21,596,&&
